Wall time,Step,Value
1731582089.675862,3960,610.1004638671875
1731582111.6176598,3964,610.0922241210938
1731582133.6582668,3968,610.0869750976562
1731582206.8984141,3981,610.0750122070312
1731582337.035531,4004,610.0702514648438
1731582377.9428842,4010,610.0640869140625
1731582416.8969312,4016,610.0587158203125
1731582461.563071,4023,610.057861328125
1731582487.104214,4027,610.0723876953125
1731582504.144808,4030,610.062744140625
1731582626.304199,4052,610.0452880859375
1731582644.7008069,4055,610.045166015625
1731582689.358667,4062,610.0427856445312
1731582697.75712,4063,610.0407104492188
1731582711.727705,4067,610.03515625
1731582718.798093,4069,610.0379028320312
1731582753.480545,4079,610.0370483398438
1731582777.431629,4086,610.0308227539062
1731582791.103725,4090,610.0298461914062
1731582818.075916,4098,610.0214233398438
1731582862.048896,4111,610.0087890625
1731582892.39313,4120,609.989013671875
1731582990.142827,4149,609.9766845703125
1731583064.1877918,4171,609.9470825195312
1731583077.708145,4175,609.9595336914062
1731583129.2522838,4190,609.9583129882812
1731583150.0848398,4196,609.949951171875
1731583160.4838269,4199,609.9497680664062
1731583167.33552,4201,609.9464721679688
1731583201.649473,4211,609.9404907226562
1731583215.490369,4215,609.940185546875
1731583229.098989,4219,609.9346313476562
1731583236.028268,4221,609.9405517578125
1731583263.4233751,4229,609.9332275390625
1731583287.6059158,4236,609.9317016601562
1731583314.449544,4244,609.9253540039062
1731583327.467211,4248,609.9300537109375
1731583360.4950368,4258,609.92578125
1731583387.738549,4266,609.916259765625
1731583408.182892,4272,609.9221801757812
1731584406.473568,4285,609.9103393554688
1731584416.726455,4288,609.9074096679688
1731584464.653742,4302,609.908935546875
1731585201.9784892,4320,609.8897094726562
1731585219.104554,4325,609.8843383789062
1731585279.00161,4343,609.87744140625
1731585315.43441,4354,609.8753662109375
1731585342.232969,4362,609.8744506835938
1731585355.899847,4366,609.8692626953125
1731585383.3823,4374,609.86865234375
1731585443.971981,4392,609.8577270507812
1731585470.1846569,4400,609.8513793945312
1731585490.026148,4406,609.8519287109375
1731585500.043398,4409,609.8447875976562
1731585532.7877052,4419,609.8472900390625
1731585572.078071,4431,609.8345336914062
1731585585.74241,4435,609.8379516601562
1731585628.953022,4448,609.8353881835938
1731585639.091779,4451,609.8289794921875
1731585645.937589,4453,609.830810546875
1731585655.921015,4456,609.8287963867188
1731585689.3410518,4466,609.826416015625
1731585696.127452,4468,609.8187255859375
1731585736.915777,4480,609.805419921875
1731585746.863245,4483,609.8118896484375
1731585756.943447,4486,609.79443359375
1731585770.267883,4490,609.797119140625
1731585797.0712152,4498,609.7808227539062
1731585830.59661,4508,609.7628173828125
1731585844.002104,4512,609.7553100585938
1731585871.187456,4520,609.7476196289062
1731585931.629869,4538,609.728515625
1731585978.302336,4552,609.7015380859375
1731585998.0684018,4558,609.6932373046875
1731586041.159779,4571,609.2530517578125
1731586061.0071669,4577,609.1909790039062
1731586064.275871,4578,609.18359375
1731586084.909717,4584,609.1812133789062
1731586105.437276,4590,609.1954345703125
1731586142.583663,4601,609.1773071289062
1731586149.197356,4603,609.1903686523438
1731586155.892423,4605,609.1815795898438
1731586175.8553998,4611,609.1804809570312
1731586192.678735,4616,609.1748046875
1731586281.158417,4642,609.12451171875
1731586322.854002,4654,609.1211547851562
1731586329.893335,4656,609.1160278320312
1731586363.834862,4666,609.1056518554688
1731586367.388951,4667,609.0999755859375
1731586457.978631,4694,609.0768432617188
1731586468.0867221,4697,609.02880859375
1731586474.874769,4699,609.0726318359375
1731586481.480596,4701,609.0623168945312
1731586553.852834,4723,609.0391235351562
1731586574.525612,4729,609.0398559570312
1731586588.182417,4733,609.0297241210938
1731586591.600725,4734,609.0269165039062
1731586601.596865,4737,609.0235595703125
1731586652.184128,4752,609.0067749023438
1731586686.453716,4762,609.0184326171875
1731586693.350662,4764,608.9884033203125
1731586716.5465531,4771,608.9795532226562
1731586723.2008069,4773,608.986572265625
1731586736.8751209,4777,608.9819946289062
1731586743.613614,4779,608.965576171875
1731586780.273816,4790,608.9664306640625
1731586806.705268,4798,608.9556884765625
1731586820.0287628,4802,608.9627685546875
1731586839.840344,4808,608.9534912109375
1731586853.135792,4812,608.951904296875
1731586866.438886,4816,608.9459228515625
1731586889.51898,4823,608.9367065429688
1731586902.965707,4827,608.94091796875
1731586906.343188,4828,608.931884765625
1731586916.227585,4831,608.9337158203125
1731586956.4722009,4843,608.9334716796875
1731586986.555132,4852,608.927490234375
1731587057.068686,4873,608.9232788085938
1731587060.330019,4874,608.924560546875
1731587066.852443,4876,608.9139404296875
1731587090.22579,4883,608.91796875
1731587106.885957,4888,608.9212646484375
1731587127.4940522,4894,608.9154663085938
1731587195.1108348,4914,608.9151611328125
1731587261.7169569,4934,608.9089965820312
1731587324.9556322,4953,608.9004516601562
1731587373.283634,4967,608.899169921875
1731587380.234324,4969,608.8982543945312
1731587393.640055,4973,608.904052734375
1731587466.776504,4995,608.8966064453125
1731587500.032706,5005,608.8740234375
1731587516.6938062,5010,608.8739624023438
1731587523.2548301,5012,608.8845825195312
1731587530.01927,5014,608.8740234375
1731587546.897156,5019,608.8712768554688
1731587676.964043,5058,608.8560180664062
1731587720.621713,5071,608.8590698242188
1731587748.200974,5079,608.861083984375
1731587803.0888572,5095,608.85205078125
1731587820.176536,5100,608.8435668945312
1731587857.40697,5111,608.8411254882812
1731587874.234035,5116,608.8419189453125
1731587891.274763,5121,608.8419189453125
1731587901.533362,5124,608.840576171875
1731587928.3775969,5132,608.8301391601562
1731587931.724562,5133,608.8267822265625
1731587938.379703,5135,608.82958984375
1731587975.91456,5146,608.8311767578125
1731588064.780812,5172,608.8132934570312
1731588071.484128,5174,608.8099365234375
1731588081.606173,5177,608.8131103515625
1731588105.425953,5184,608.7987670898438
1731588112.137307,5186,608.798583984375
1731588135.4404218,5193,608.8109130859375
1731588165.595467,5202,608.7974853515625
1731588241.5451882,5221,608.7952270507812
1731588251.954066,5224,608.7929077148438
1731588273.9737642,5230,608.7869262695312
1731588285.549939,5233,608.7888793945312
1731588318.4027991,5243,608.7916259765625
1731588328.370427,5246,608.7833251953125
1731588358.206264,5255,608.7833251953125
1731588441.8052428,5280,608.7730102539062
1731588455.14171,5284,608.7803955078125
1731588562.494526,5316,608.7672729492188
1731588653.6223109,5343,608.7601318359375
1731588670.330802,5348,608.7482299804688
1731588720.696192,5363,608.6360473632812
1731588774.446482,5379,608.5134887695312
1731588784.491209,5382,608.50048828125
1731588819.184292,5392,608.442138671875
1731588913.766657,5416,608.3649291992188
1731588925.468574,5419,608.33056640625
1731589863.518919,5428,608.3081665039062
1731589873.623126,5431,608.3123779296875
1731589876.990981,5432,608.30810546875
1731589883.779883,5434,608.308349609375
1731589924.032377,5446,608.27490234375
1731589930.909187,5448,608.2782592773438
1731589962.2115571,5457,608.2562255859375
1731589972.507974,5460,608.2435302734375
1731589975.897989,5461,608.2338256835938
1731589989.867727,5465,608.2318725585938
1731590954.1335738,5474,608.2078247070312
1731591033.5332491,5497,608.154296875
1731592059.758612,5535,608.102783203125
1731592084.1109471,5542,608.0947265625
1731592131.2199879,5556,608.030029296875
1731592137.978459,5558,608.0308227539062
1731592248.4707031,5591,607.930419921875
1731592315.553192,5611,607.897216796875
1731592359.1127832,5624,607.8590087890625
1731592375.987193,5629,607.8307495117188
1731592412.884931,5640,607.83837890625
1731592433.068934,5646,607.8255615234375
1731592469.550808,5657,607.7999877929688
1731592499.401991,5666,607.802490234375
1731592522.7323709,5673,607.790771484375
1731592535.995337,5677,607.8065795898438
1731592542.632017,5679,607.8195190429688
1731592555.9414022,5683,607.8135375976562
1731592562.9840682,5685,607.8251953125
1731592566.473126,5686,607.8140258789062
1731592621.39925,5702,607.760009765625
1731592668.2450712,5716,607.76611328125
1731592684.86609,5721,607.7515869140625
1731592708.0262148,5728,607.7443237304688
1731592711.350453,5729,607.758544921875
1731592727.766218,5734,607.7554931640625
1731592787.0189939,5752,607.7482299804688
1731592793.570001,5754,607.727294921875
1731592796.988578,5755,607.7509765625
1731592833.179557,5766,607.7197875976562
1731592842.991476,5769,607.7144775390625
1731592905.082989,5787,607.675537109375
1731592912.014986,5789,607.6726684570312
1731592953.974825,5801,607.6864624023438
1731592971.593627,5806,607.6852416992188
1731592982.142905,5809,607.6942138671875
1731592999.6175098,5814,607.6925659179688
1731593006.653885,5816,607.6731567382812
1731593013.7242901,5818,607.67431640625
1731593086.9804428,5839,607.6364135742188
1731593104.165096,5844,607.599853515625
1731593162.998956,5861,607.5955200195312
1731593229.517565,5880,607.5906982421875
1731593232.8261309,5881,607.583984375
