Wall time,Step,Value
1732817073.3806138,431096,1.939634239533916e-05
1732817117.9759302,432096,1.2205952771182638e-05
1732817162.3121622,433096,1.2172187780379318e-05
1732817206.680834,434096,1.1039981473004445e-05
1732817250.9471061,435096,1.0263405783916824e-05
1732817295.181039,436096,1.1398485185054597e-05
1732817339.353406,437096,1.0380177627666853e-05
1732817383.610982,438096,1.0065522474178579e-05
1732817428.2680461,439096,1.050142600433901e-05
1732817472.756841,440096,1.0223629033134785e-05
1732817517.093153,441096,1.0961995030811522e-05
1732817561.22049,442096,1.7516254956717603e-05
1732817605.482879,443096,1.17731233331142e-05
1732817649.9743412,444096,2.1907950213062577e-05
1732817694.22699,445096,1.1425166121625807e-05
1732817738.918384,446096,1.2345592040219344e-05
1732817783.404055,447096,1.6848794984980486e-05
1732817827.546272,448096,1.5119492672965862e-05
1732817871.802655,449096,1.18439675134141e-05
1732817915.877567,450096,1.1169853678438812e-05
1732817960.0598762,451096,1.0064316484204028e-05
1732818004.448092,452096,2.249697172373999e-05
1732818048.9080179,453096,2.3270018573384732e-05
1732818093.407899,454096,1.551802415633574e-05
1732818138.065623,455096,1.1877358701894991e-05
1732818184.3513138,456096,1.0683298569347244e-05
1732818230.809729,457096,9.90518310572952e-06
1732818277.0491571,458096,1.0295470019627828e-05
1732818322.234106,459096,1.0751430636446457e-05
1732818366.5446029,460096,2.3944823624333367e-05
1732818411.05167,461096,1.1412422281864565e-05
1732818455.434925,462096,1.3147171557648107e-05
1732818499.668523,463096,1.0633500096446369e-05
1732818543.9916,464096,1.0080903848574962e-05
1732818675.940005,465733,1.0562562238192186e-05
1732818719.974869,466733,1.050022547133267e-05
1732818764.350049,467733,1.0364221452618949e-05
1732818808.792711,468733,1.0591987120278645e-05
1732818853.284728,469733,9.856818905973341e-06
1732818897.5129678,470733,1.970512130355928e-05
1732818942.178823,471733,1.553201218484901e-05
1732818986.518821,472733,1.1763112524931785e-05
1732819030.735279,473733,2.0100864276173525e-05
1732819074.919434,474733,9.900736586132552e-06
1732819119.136144,475733,9.73087935562944e-06
1732819163.516948,476733,1.0433498573547695e-05
1732819207.748087,477733,9.459718967264052e-06
1732819252.160897,478733,2.525314994272776e-05
1732819296.673667,479733,1.4119482329988386e-05
1732819340.9835038,480733,1.0798932635225356e-05
1732819386.772351,481733,1.0644240319379605e-05
1732819431.013518,482733,9.752617188496515e-06
1732819475.735937,483733,9.710803169582505e-06
1732819522.5719318,484733,1.0137133358512074e-05
1732819569.3448808,485733,1.0712966286519077e-05
1732819616.095625,486733,1.3197884982218966e-05
1732819661.886327,487733,9.763724847289268e-06
1732819705.185745,488733,9.871734619082417e-06
1732819748.482809,489733,9.479682375967968e-06
1732819797.053659,490733,1.1118074326077476e-05
1732819843.39999,491733,1.0682735592126846e-05
1732819889.750431,492733,1.1423342584748752e-05
1732819937.7334368,493733,1.9945106032537296e-05
1732819983.272188,494733,1.3399720955931116e-05
1732820030.9317482,495733,1.0203661986452062e-05
1732820077.1096058,496733,9.664914614404552e-06
1732820123.580221,497733,9.732209946378134e-06
1732820168.9596832,498733,1.0566476703388616e-05
1732820214.562413,499733,9.478430911258329e-06
1732820260.929811,500733,9.232741831510793e-06
1732820306.3407,501733,9.063233846973162e-06
1732820351.990577,502733,1.8838582036551088e-05
1732820398.398196,503733,1.6768357454566285e-05
1732820443.228245,504733,1.4967336937843356e-05
1732820489.129022,505733,1.1729034667951055e-05
1732820535.035873,506733,1.0372395990998484e-05
1732820579.89635,507733,9.626718565414194e-06
1732820626.07582,508733,1.0992415809596423e-05
1732820669.9195871,509733,1.1048113265132997e-05
1732820713.4997902,510733,9.328209671366494e-06
1732820759.4143329,511733,9.306211723014712e-06
1732820805.112406,512733,9.599686563888099e-06
1732820850.0998201,513733,1.008428353088675e-05
1732820895.979437,514733,9.693172614788637e-06
1732820942.617756,515733,1.2069001968484372e-05
1732821076.570247,517370,9.553017662256025e-06
1732821123.213852,518370,9.23409970710054e-06
1732821169.956888,519370,2.328680784557946e-05
1732821216.414454,520370,2.482950185367372e-05
1732821262.452363,521370,1.2048273674736265e-05
1732821308.0603268,522370,1.8661727153812535e-05
1732821354.093418,523370,1.2869493730249815e-05
1732821400.1357079,524370,2.6457988496986218e-05
1732821446.8777611,525370,1.3651499102707021e-05
1732821491.79901,526370,1.098653046938125e-05
1732821537.74852,527370,1.1140200513182208e-05
1732821582.61446,528370,1.153626089944737e-05
1732821625.7585652,529370,1.0233436114504002e-05
1732821668.491123,530370,2.3305387003347278e-05
1732821713.099947,531370,1.7988277249969542e-05
1732821757.0519512,532370,1.0728297638706863e-05
1732821798.3211808,533370,9.597166354069486e-06
1732821839.510773,534370,9.239985047315713e-06
1732821880.999048,535370,1.2831607818952762e-05
1732821922.371009,536370,1.3498706721293274e-05
1732821963.506464,537370,9.690731531009078e-06
1732822003.972429,538370,2.05766500585014e-05
1732822044.481606,539370,1.1588732377276756e-05
1732822086.813706,540370,9.624398444429971e-06
1732822131.191317,541370,1.1294851901766378e-05
1732822175.813578,542370,1.0061714419862255e-05
1732822221.2101262,543370,1.0085054782393854e-05
1732822266.432586,544370,1.2318500921537634e-05
1732822310.7385442,545370,1.2075190170435235e-05
1732822355.483949,546370,1.1643012840067968e-05
1732822400.8997178,547370,2.184010372729972e-05
1732822443.247458,548370,2.5876810468616895e-05
1732822487.025198,549370,1.511654681962682e-05
1732822531.525174,550370,1.419290310877841e-05
1732822575.253887,551370,1.0675522389647085e-05
1732822617.741142,552370,1.1146791621285956e-05
1732822661.6097422,553370,9.35902244236786e-06
1732822705.918135,554370,9.474981197854504e-06
1732822750.057405,555370,9.079684787138831e-06
1732822794.238514,556370,9.227380360243842e-06
1732822839.329354,557370,9.832247087615542e-06
1732822883.824105,558370,2.656453762028832e-05
1732822927.649406,559370,1.9401160898269154e-05
1732822971.6819808,560370,2.4500719518982805e-05
1732823016.724422,561370,1.5491923477384262e-05
1732823061.494625,562370,1.1910387001989875e-05
1732823105.464777,563370,1.261890065507032e-05
1732823149.274399,564370,1.2270206752873491e-05
1732823195.3723378,565370,1.6246533050434664e-05
1732823239.0424478,566370,1.4021970855537802e-05
1732823283.090307,567370,1.1205319424334448e-05
